_id,ID,Name,Price,Content,Contact,District,Image1,Image2,Image3,Type
6772b205762d460aa8c7c1b8,27,Phòng 40㎡ full nội thất bếp tách phòng ngủ. Tôn Thất Thuyết. P16. Q4,5,"\nĐịa chỉ: Tôn Thất Thuyết, Phường 16, Quận 4, Hồ Chí Minh\nPhòng 40㎡ full nội thất, trống sẵn, có ban công siêu rộng view ngắm toàn tp. Phòng ngủ tách bếp.\n\nSát trường ĐH Nguyễn Tất Thành. Gần trường ĐH Luật. Địa chỉ 58/15/8 Tôn Thất Thuyết. P16. Q4. Hẻm xe hơi đậu trước cửa.\n\nDiện tích sử dụng lên tới 40㎡ mỗi lầu 1 phòng. Nội thất phòng tắm cao cấp\n\nCó Tủ lạnh. Máy lạnh. Giường nệm. Tủ đồ. Bàn ăn. Bàn làm việc. Kệ bếp. Máy giặt riêng. Nước nóng năng lượng.\n\nGiá phòng 5 triệu. Cọc 1 tháng\n\nĐiện 4k 1kw\n\nNước 100k/người\n\nKo giới hạn người ở.\n\nCho nuôi pet\n\nWi-Fi. Rác vệ sinh.Cho để 2 xe miễn phí.\n\nKo chung chủ. Giờ giấc tự do. Camera an ninh 24/24.\n\nXem nhà liên hệ chủ nhà 948034591. Gọi trc 30'.",948034591,Q4,/images/Q4/tro6hinh1.jpg,/images/Q4/tro6hinh2.jpg,/images/Q4/tro6hinh3.jpg,phong
6772b205762d460aa8c7c1b9,28,"Phòng 50m mặt tiền đường khánh hội Q4 fun tiện nghi ở được 5,6 người",5.5,"\nĐịa chỉ: 284 Khánh Hội, Phường 6, Quận 4, Hồ Chí Minh\nCHMN 40 - 50㎡, địa chỉ số 284 đường Khánh Hội quận 4\n\nGiá thuê từ 5.500.00- 6.000.000\n\nCửa sổ lớn, bếp riêng, tủ lanh, máy lạnh, bàn làm việc, nệm,...\n\nĐiện 3,5k/số nc 100k/người\n\nmiễn phí xe wifi rác\n\nLh 0945685713",945685713,Q4,/images/Q4/tro7hinh1.jpg,/images/Q4/tro7hinh2.jpg,,phong
6772b205762d460aa8c7c1ba,29,"Phòng trọ mới xây cho thuê tại Trần Xuân Hòa, Quận 5, DT 10㎡, giá 1,5 triệu/tháng",1.5,"\nĐịa chỉ: 10 Trần Xuân Hòa, Phường 7, Quận 5, Hồ Chí Minh\nCho thuê phòng trọ tại Phường 7, Quận 5.\n\nTổng cộng có 5 phòng mới xây, diện tích từ 10m².\n\nMỗi phòng có giá thuê 1,5 triệu đồng/tháng.\n\nThiết kế có khu vực toilet và bếp chung, không gian thoáng mát, sạch sẽ và đặc biệt rất an ninh.\n\nHàng tuần, sẽ có người dọn dẹp để đảm bảo môi trường sống luôn gọn gàng.\n\nĐịa chỉ: Số 10 Trần Xuân Hòa, Phường 7, Quận 5, gần ngay Câu Lạc Bộ Đại Thế Giới, rất dễ nhận diện.\n\nQuý khách quan tâm vui lòng liên hệ số điện thoại 0911 220 022 (gặp anh Dũng) để được xem phòng.",0911 220 022,Q5,/images/Q5/tro1hinh1.jpg,/images/Q5/tro1hinh2.jpg,,phong
6772b205762d460aa8c7c1bb,30,"Cho thuê phòng trọ 140 An Bình, Quận 5 giá 1.8tr đến 3.5 triệu/tháng. DT: 0961417489",1.8,"\nĐịa chỉ: 140 Đường An Bình, Phường 7, Quận 5, Hồ Chí Minh\nNHÀ TRỌ SỐ 140 AN BÌNH, PHƯỜNG 7, QUẬN 5, TP. HỒ CHÍ MINH\n\nGIÁ PHÒNG: 1800.000Đ – 3.500.000Đ/THÁNG.\n\nCọc: chỉ 2 triệu.\n\n- Đi tới số 140 đi thẳng vào lối nhỏ kế bên siêu thị vào trong hỏi cô chú bảo vệ để xem phòng trực tiếp.\n\n- Khi nào cũng vào xem phòng cũng ok. Không cần phải gọi điện thoại\n\n- Trả tiền phòng từng tháng.\n\n- Nước: 80.000đ /tháng/ người\n\n- Xe: 150.000đ / tháng/ chiếc\n\n- Điện: 3500đ/kw\n\n- Wifi Miễn phí\n\nĐIỆN THOẠI: 038 2641104- 037 6168764 . Chị Cúc\n\n+ Dãy nhà trọ 4 lầu mới xây dựng gồm nhiều phòng có toilet riêng biệt trong phòng, có gác, được nấu ăn trong phòng, không chung chủ.\n\n+ Giờ giấc ra vào tự do thoải mái cho các bạn.\n\n+ Không chung chủ nên không bị làm phiền, có bảo vệ mở, bảo vệ tài sản và xe cộ cho các bạn, camera giám sát 16 cái bảo vệ phòng bạn được an toàn, tránh bị mất cắp.\n\n+ Có chổ để xe dưới tầng trệt, đường ra vào nhà trọ rộng rãi, thoải mái, đường An Bình\n\n+ Có inte********** wifi lướt web miễn phí\n\n+Chỗ trọ trung tâm gần các trường đại học, chợ, bệnh viện",382641104,Q5,/images/Q5/tro2hinh1.jpg,/images/Q5/tro2hinh2.jpg,,phong
6772b205762d460aa8c7c1bc,31,"Phòng trọ sinh viên 75/12 đường Nguyễn Văn Cừ Quận 5. có máy lạnh,nội thất đầy đủ.",2.5,"\nĐịa chỉ: Nguyễn Văn Cừ, Phường 1, Quận 5, Hồ Chí Minh\nPhòng 2,5 triệu, diện tích: 10 ㎡.\n\nChỉ ở được 1 người .\n\nNội thất đầy đủ: Có máy lạnh, tủ lạnh, tủ quần áo, kệ 5 tầng, bàn học.\n\nPhòng thoáng mát có quạt hút. cửa sổ.Quân 5\n\nWC bên ngoài phòng (chung 1 phòng).\n\nNhà nằm tại vị trí thuận lợi gần trường đại học Khoa Học Tự Nhiên, Sư Phạm, Sài Gòn, nhà sách Nguyễn Văn Cừ, siêu thị Coop, chợ,...\n\nTiện ích : Máy giặt, Tivi cáp, wifi, chỗ để xe, lối đi riêng, giờ giấc thoải mái.\n\nChi phí sinh hoạt:\n\nNước 100 k\n\nĐiện 4000 k\n\nWifi 70 k\n\nGiặt máy 20 k /1 lần\n\nTiền rác 20k/ thàng\n\nLiên hệ: Anh Hùng 0903880169.",903880169,Q5,/images/Q5/tro3hinh1.jpg,/images/Q5/tro3hinh2.jpg,,phong
6772b205762d460aa8c7c1bd,32,Phòng Trọ Giá Rẻ Gần Đại Học Y Dược Tphcm,2.9,"\nĐịa chỉ: Trần Hưng Đạo, Phường 10, Quận 5, Hồ Chí Minh\nPhòng trống sẵn tại Trần Hưng Đạo\n\nGia 2.900.000\n\nKhông giới hạn người ở\n\nGiờ giấc tự do - ra vào vân tay\n\nLh 0969516025",969516025,Q5,/images/Q5/tro4hinh1.jpg,/images/Q5/tro4hinh2.jpg,,phong
6772b205762d460aa8c7c1be,33,PHÒNG CHO THUÊ 22㎡ CỬA SỔ THOÁNG MÁT - CAO ĐẠT. QUẬN 5,4.2,"\nĐịa chỉ: Đường Cao Đạt, Phường 1, Quận 5, Hồ Chí Minh \nPhòng rộng rãi thoáng mát, đẹp, sạch sẽ, có bếp nấu ăn và tiện nghi như dạng căn hộ mini, chỉ cần xách vali vào ở. Giờ giấc tự do, an ninh tuyệt đối\n\n- Camera 24/24\n\n- Bãi xe riêng rộng rãi.\n\n- Sân phơi đồ thoáng mát trên sân thượng\n\n- An ninh:\n\n- Phòng rộng rãi thoáng mát với các tiện ích:\n\nToilet bên trong phòng.\n\nGác\n\nMáy lạnh\n\nTủ quần áo\n\nTủ bếp\n\nBàn ghế\n\nWifi cáp quang tốc độ cao.\n\n* Dịch vụ chuyên nghiệp:\n\n- Chìa khóa trao tay, giờ giấc ra vào tự do.\n\n- Cho người thân và bạn bè đến chơi thoải mái.\n\n- Có đội hỗ trợ khắc phục sự cố điện, nước ngay khi có yêu cầu.\n\n- QL nhà trẻ, vui vẻ và thoải mái, bạn sẽ luôn được hỗ trợ trong suốt thời gian sống.\n\nCam kết không tăng giá lại trong suốt thời gian hợp đồng, ưu tiên khách hàng văn minh, lịch sự, HĐ lâu dài.\n\nHãy liên hệ xem phòng ngay để chọn được nơi an cư dành cho bạn",910987654,Q5,/images/Q5/tro5hinh1.jpg,/images/Q5/tro5hinh2.jpg,/images/Q5/tro5hinh3.jpg,phong
6772b205762d460aa8c7c1bf,34,Phòng cao cấp 25㎡ full nội thất tại An Dương Vương ngay chợ Bầu Sen gần ĐH Sài Gòn,5,"\nĐịa chỉ: 381 An Dương Vương, Phường 3, Quận 5, Hồ Chí Minh\nBạn quá CHÁN NẢN với căn phòng mình đang sống, bạn muốn THAY ĐỔI bối cảnh để có một cuộc sống tốt hơn?\n\nTÔI XIN TRÂN TRỌNG GIỚI THIỆU CHO BẠN CĂN PHÒNG TẠI:\n\n- Địa chỉ: 381 An Dương Vương , P.3, Q.5, Tp. Hồ Chí Minh.\n\n- Gần trung tâm thành phố chỉ mất 2 phút để qua quận 1.\n\n=========\n\n-Tự do về giờ giấc .\n\n-Bạn bè hay người thân đến chơi thoải mái .\n\n-Một căn bếp nhỏ xinh xắn cho bạn tự tay nấu nướng .\n\n-Một nơi đảm bảo an toàn với hệ thống an ninh chặt chẽ.\n\n=========\n\nNHÀ ĐẸP VÀ SANG TRỌNG:\n\n- Căn phòng của bạn rộng 25㎡ với sàn nhà lát gạch sáng bóng sạch sẽ.\n\n- Nội thất đầy đủ: Giường, nệm, tivi, tủ lạnh, máy lạnh, bàn ghế, máy giặt riêng trong phòng, bếp,..\n\nTôi xin cam kết với Bạn khi Bạn sở hữu dịch vụ tuyệt vời căn phòng của Bạn, Bạn sẽ sang trọng và thoải mái hơn khi trải nghiệm...\n\n=========\n\nGIÁ THUÊ BẤT NGỜ:\n\nChỉ từ 5tr/ tháng bạn sẽ sở hữu ngay một căn phòng như mình mong muốn.\n\nBạn còn chừng chừ gì nữa HÃY GỌI NGAY Mr KHÁNH 0377143170 để hẹn giờ xem phòng trước khi đến kẻo hết.",377143170,Q5,/images/Q5/tro6hinh1.jpg,/images/Q5/tro6hinh2.jpg,,phong
6772b205762d460aa8c7c1c0,35,"khai trương SIÊU PHẨM PHÒNG TRỌ THÁNG 8 CHO SINH VIÊN Y DƯỢC , SGU, SƯ PHẠM ,...",5.5,"\nĐịa chỉ: Hồng Bàng, Phường 11, Quận 5, Hồ Chí Minh\nKhai trương CĂN HỘ CAO CẤP RỘNG 40㎡ ngay HỒNG BÀNG, P11, Q5\n\nThuận tiện di chuyển đến trung tâm Q1,3,10 Chỉ 10p\n\nPHÒNG TRANG BỊ NỘI THẤT CƠ BẢN - THÊM NỘI THẤT THÊM XÍU TIỀN\n\nTIỆN ÍCH TOÀ NHÀ\n\n* CÓ BẢO VỆ , CÓ HẦM GỬI XE\n\n* HỆ THỐNG PCCC ĐẠT CHUẨN\n\n* NỘI THẤT MỚI , HIỆN ĐẠI\n\n* GIỜ GIẤC TỰ DO, CỬA KHOÁ VÂN TAY\n\n* HỆ THỐNG CAMERA AN NINH\n\n* CÓ KHU VỰC GIẶT SẤY CHUNG\n\nƯU ĐÃI GIẢM NGAY 500K CHO KHÁCH SINH ZIÊN 2K6 CHECKIN SỚM",978123456,Q5,/images/Q5/tro7hinh1.jpg,/images/Q5/tro7hinh2.jpg,/images/Q5/tro7hinh3.jpg,phong
6772b205762d460aa8c7c1c1,36,"Phòng Tại Nguyễn Văn Luông, quận 6 cho thuê nhanh",1.6,"\nĐịa chỉ: 336 Nguyễn Văn Luông, Phường 12, Quận 6, Hồ Chí Minh\nPhòngTại Nguyễn Văn Luông, quận 6 cho thuê nhanh\n\nGia 1.600.000\n\nAn ninh - sạch sẽ\n\nLh chính chủ 0969516025",969516025,Q6,/images/Q6/tro1hinh1.jpg,/images/Q6/tro1hinh2.jpg,,phong
6772b205762d460aa8c7c1c2,37,"Phòng trọ sạch đẹp, giá rẻ Bến Phú Lâm, Quận 6",1.9,"\nĐịa chỉ: Bến Phú Lâm, Phường 9, Quận 6, Hồ Chí Minh\nCho thuê phòng trọ diện tích 14㎡\n\nĐịa chỉ: ngay trên mặt tiền đường Bến Phú Lâm, phường 9, quận 6, xe ô tô chạy vào được\n\nPhòng thoáng sạch, có camera an ninh, bãi đổ xe\n\nNgay trung tâm quận 6, di chuyển các khu vực lân cận thuận tiện (quận 5, quận 8, quận 10, quận 11, Bình Tân, Tân Bình, Tân Phú)\n\nKhu vực an ninh dân cư đông đúc.\n\nDiện tích phòng: 14㎡ phù hợp cho 1-2 người ở\n\nCó nhà vệ sinh riêng trong phòng\n\nƯu tiên nam nữ sinh viên, dân văn phòng",987654321,Q6,/images/Q6/tro2hinh1.jpg,/images/Q6/tro2hinh2.jpg,,phong
6772b205762d460aa8c7c1c3,38,Cho thuê phòng trọ tại đường Lý Chiêu Hoàng quận 6,2.6,"\nĐịa chỉ: 113/1 Lý Chiêu Hoàng, Phường 10, Quận 6, Hồ Chí Minh\nPhòng cho thuê nằm cách MT Lý Chiêu Hoàng 20m, hẻm rộng 7m. Phòng trọ có gác lửng cao 1.8cm không đụng đầu, có cửa sổ thoáng mát , nấu ăn chỗ rửa, Wc trong phòng, chỗ phơi đồ , có chỗ để xe , có Camera an ninh , gần trường học cấp 1,2 và nhiều trường mầm non xung quanh, Gần chợ,công viên,siêu thị Mega Bình phú , coopfood sát bên hông nhà và nhiều tiện ích xung quanh ... , hẻm rộng rãi thoáng mát, dân cư yên tĩnh,không nhậu nhẹt,hát karaoke,thích hợp cho mọi người đi làm về cần không gian yên tĩnh.Giờ giấc tự do,không chung chủ.\n\nĐiện : 3.800đ/ký\n\nNước : 20.000/1m3 nước thủy cục\n\nRác : 25.000/ tháng\n\nWifi miễn phí\n\nTiền phòng :2.600.000đ/tháng\n\nCọc : 2.600.000\n\nLiên hệ trước khi đến xem phòng (Ms Oanh: 0916646768)\n\nChính chủ cho thuê",916646768,Q6,/images/Q6/tro3hinh1.jpg,/images/Q6/tro3hinh2.jpg,/images/Q6/tro3hinh3.jpg,phong
6772b205762d460aa8c7c1c4,39,"phòng trọ GIÁ SIÊU ƯU ĐÃI - RỘNG 30㎡ ngay An Dương Vương, công viên Phú Lâm",3,"\nĐịa chỉ: An Dương Vương, Phường 10, Quận 6, Hồ Chí Minh\nPhòng trọ GÁC - Có BAN CÔNG THOÁNG -MỚI XÂY\n\nVị trí : Nằm trên đường An Dương Vương , Phú Lâm Q6 , khu vực mua sắm sầm uất, ngay trung tâm Q6, thuận tiện di chuyển Hậu Giang, Lý Chiêu Hoàng, Nguyễn Văn Luông,… cách trung tâm chỉ 5-10p đi xe\n\nGIÁ : 3tr - 3tr1 - 3tr9\n\nCó ban công siêu, cửa sổ lớn siêu thoáng\n\nNội thất : kệ tủ bếp trên dưới , gác lửng\n\nMÁY LẠNH +200k\n\nGác cao, phòng có diện tích siêu rộng\n\nThang máy tận phòng, máy giặt chung, sân phơi\n\nKhông chung chủ, giờ giấc tự do\n\nBảo vệ 24/24\n\nLiên hệ : 0911373405 - Thanh Đức để được hỗ trợ tư vấn và xem phòng trực tiếp.",911373405,Q6,/images/Q6/tro4hinh1.jpg,/images/Q6/tro4hinh2.jpg,,phong
6772b205762d460aa8c7c1c5,40,Giảm Ngay 200k Khi Thuê Phòng - Sẵn Ở Liền Được - Ngay Cuối Đường Tân Hòa Đông Giao BTân Mới 100%,3.2,"\nĐịa chỉ: Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh\nPhòng Trống Sẵn Ở Liền Được\n\nCó máy lạnh - Kệ Bếp, wifi tốc độ cao\n\nBãi xe rộng tiện di chuyển, cổng vân tay, giờ giấc tự do\n\nGiá thuê chỉ từ 3tr4 3tr6 3tr9\n\nLH: 0866486710",866486710,Q6,/images/Q6/tro5hinh1.jpg,/images/Q6/tro5hinh2.jpg,/images/Q6/tro5hinh3.jpg,phong
6772b205762d460aa8c7c1c6,41,phòng trọ FULL NỘI THẤT RẺ gần Hồng Bàng 3 tháng 2,4,"\nĐịa chỉ: Hồng Bàng, Phường 9, Quận 6, Hồ Chí Minh\nPhòng trọ CAO CẤP FULL NỘI THẤT RỘNG 35㎡ GÁC CAO ngay Hồng Bàng, Đường 3 tháng 2,\n\nngay Quận 6 giáp Quận 11, Quận 5....\n\nphòng RỘNG THOÁNG và ĐẦY ĐỦ NỘI THẤT RỘNG RÃI\n\nGiá chỉ từ 3TR9 - 4TR1 - 4TR5 - 5TR1 (tùy diện tích)\n\nTiện nghi: thang máy, wifi, bãi giữ xe rộng, an ninh 24/24, sạch sẽ...\n\nLiên hệ và chốt phòng sớm nhé !!!\n\n️Call or zalo: 0797787910 Minh Trực Megas",797787910,Q6,/images/Q6/tro6hinh1.jpg,/images/Q6/tro6hinh2.jpg,,phong
6772b205762d460aa8c7c1c7,42,Chính chủ cho thuê phòng đầy đủ nội thất ngay Lý Chiêu Hoàng,5,"\nĐịa chỉ: Đường Lý Chiêu Hoàng, Phường 10, Quận 6, Hồ Chí Minh\n1 Phòng ngủ tách bếp\n\n- Có camera 24/24, dùng khóa vân tay ra vào, có bãi giữ xe, vs hành lang\n\n- Thoải mái giờ giấc, khu vực an ninh\n\n- Full nội thất, máy giặt riêng\n\nGiá cho thuê: 5tr-5tr5\n\nLiên hệ/ Zalo: 0908214391 (Như)",908214391,Q6,/images/Q6/tro7hinh1.jpg,/images/Q6/tro7hinh2.jpg,,phong
6772b205762d460aa8c7c1c8,43,"Có phòng ở ngay giá rẻ gần khu chế xuất, 701/18 Trần Xuân Soạn, Tân Hưng, Quận 7",1.5,"\nĐịa chỉ : 701/18/23 Đường Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh\n\n- Cho thuê phòng trọ ngay hẻm 701 đầu hẻm có chốt công an phường Tân Hưng nên khá an toàn .\n\n- Diện tích phòng khoản 8㎡ , nhà vệ sinh dùng chung\n\n- Mặt nhà có bãi đất trống nên khá thoáng và thoải mải\n\nGiá cho thuê : 1,5 tr/ tháng\n\nLiên hệ ngay số 0398123355 để được bà chủ dễ thương trả lời .",398123355,Q7,/images/Q7/tro1hinh1.jpg,/images/Q7/tro1hinh2.jpg,,phong
6772b205762d460aa8c7c1c9,44,"Phòng trọ nhỏ cho thuê 103/124 Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7",2,"\nĐịa chỉ: 103/124 Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Hồ Chí Minh \nPhòng trọ nhỏ cho thuê 103/124 Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7\n\nNgay cầu Đa Khoa , có gác .\n\nThích hợp 1 hoặc 2 người ở .\n\nNhà 2,2×5 .\n\nĐiên nước đồng hồ chính .\n\nGần siêu thị BigC.\n\nGiờ giấc tự do\n\nLiên hệ: 0783190398",783190398,Q7,/images/Q7/tro2hinh1.jpg,/images/Q7/tro2hinh2.jpg,,phong
6772b205762d460aa8c7c1ca,45,Cho thuê phòng trọ giá rẻ quận 7 mới đẹp thoáng giá sinh viên,2.5,"\nĐịa chỉ: 2 Đường số 12, Phường Tân Phú, Quận 7, Hồ Chí Minh\ncho thuê phòng trọ mới đẹp ngay trung tâm quận 7 kế bên chợ tân mỹ,phú mỹ hưng,các trường đại học ,đại học ton đức thắng,đại học tài chính .......vv\n\n-Phòng giá ; 4.5 tr/tháng rộng 25 ㎡, WC, máy lạnh,tủ lạnh,tủ quần áo,nệm,cửa sổ thoáng mát ,có bếp riêng trong phòng\n\n-Phòng giá ; 3. 5 tr/tháng rộng 20 ㎡, WC, cửa sổ thoáng mát, nội thất cơ bản\n\n-PHòng giá ; 2.5tr/tháng rộng 17㎡ cử sổ,wc trong phòng\n\nChú Ý: Điện nước tính theo giá của nhà nước, cho nấu ăn, có wifi, Miễn phí để xe. có thang máy,camera an ninh,cửa ra vào vân tay\n\nLiên hệ chính chủ Mr Thường 0901333212",901333212,Q7,/images/Q7/tro3hinh1.jpg,/images/Q7/tro3hinh2.jpg,,phong
6772b205762d460aa8c7c1cb,46,PHÒNG TRỌ GẦN LOTTE MART QUẬN 7 - FREE TIỀN PHÒNG 100% THÁNG ĐẦU,3,"\nĐịa chỉ: 6 Đường Phan Huy Thực., Phường Tân Kiểng, Quận 7, Hồ Chí Minh\nPHÒNG TRỌ GẦN LOTTE MART QUẬN 7\n\nĐịa chỉ: 6 PHAN HUY THỰC P.TÂN KIỂNG Q.7\n\n+ Cách LOTTE MART Q7 1km, gần cầu Kênh Tẻ Q.4, ĐH Tôn Đức Thắng.\n\n+ Giáp các trục đường Lê Văn Lương, Nguyễn Hữu Thọ, Nguyễn Thị Thập, Trần Xuân Soạn, Phan Huy Thực.\n\n+ Gần các tiện ít như trung tâm thương mại, CAFE, GYM, công viên đáp ứng các nhu cầu thiết yếu của quý cư dân.\n\n+ Giáp Q.4, Q.1, 10p đi các quận trung tâm thuận tiện cho việc học tập và làm việc.\n\n----------------------------------\n\nCamera an ninh\n\nBảo vệ 24/7\n\nWifi\n\nGiờ giấc tự do\n\nKhóa vân tay tiện lợi\n\n---------------------------------\n\nLiên hệ Em Thư để được hỗ trợ tư vấn miễn phí\n\nLiên hệ: 0345611655 Thư (Chính chủ)",345611655,Q7,/images/Q7/tro4hinh1.jpg,/images/Q7/tro4hinh2.jpg,/images/Q7/tro4hinh3.jpg,phong
6772b205762d460aa8c7c1cc,47,PHÒNG 25㎡ FULL TIỆN NGHI PHƯỜNG TÂN QUY GẦN LÊ VĂN LƯƠNG Q7,3.4,"\n- Địa chỉ: 185 Đường số 79, Phường Tân Quy, Quận 7, Hồ Chí Minh \n\n- gần đường Nguyễn Thị Thập, Lâm Văn Bền, Lê Văn Lương\n\n- Ngay khu dân cư mới: KDC TRUNG SƠN, Him Lam,...chỉ 1p đi bộ ra chợ, con đường ăn vặt trải dài, Bách Hoá Xanh, Vin+\n\n===\n\nNội thất:\n\n- Máy lạnh\n\n- Giường, nệm, rèm cửa.\n\n- Tủ đồ 2 cửa lớn.\n\n- Kệ bếp, bếp điện\n\n- Vòi tắm hoa sen, gương tắm, lavabo, thanh treo đồ inox.\n\n===\n\nĐặc biệt: Căn hộ có cửa sổ lớn, thoáng mát\n\n• Hệ thống PCCC.\n\n• Hệ thống khóa vân tay thông minh.\n\n• Camera an ninh 24/7.\n\n• Thang máy.\n\n• Vệ sinh khu vực chung hàng tuần.\n\n• Dọn dẹp phòng 2 lần/tuần.\n\nGiá thuê: 3,4tr/tháng\n\nchỉ còn 1 phòng duy nhất\n\nGọi ngay Mr Khánh (call,sms,zalo,…24/7) để được hổ trợ thuê phòng và dọn vào ở ngay.",959240386,Q7,/images/Q7/tro5hinh1.jpg,/images/Q7/tro5hinh2.jpg,,phong
6772b205762d460aa8c7c1cd,48,PHÒNG CỬA THOÁNG 30㎡ GẦN LÊ VĂN LƯƠNG GIAO PHAN HUY THỰC,4.2,"\nĐịa chỉ: 72 Đường số 2, Phường Tân Kiểng, Quận 7, Hồ Chí Minh\n\n+ Tọa lạc ngay trung tâm Quận 7.\n\n+ Cách chợ Tân Quy, chợ Tân Kiểng chỉ 2p đi xe.\n\n+ Gần Lotte Mart Q. 7, GO! Nguyễn Thị Thập cho bạn tha hồ mua sắm.\n\n+ Gần ĐH Tôn Đức Thắng, bệnh viện Tim Tâm Đức, bệnh viện FV,...\n\n- Đặc điểm:\n\n+ Nhà mới ở rất thích, nội thất 100% như hình.\n\n+ Các phòng có cửa sổ đón nắng, gió lùa vào mát mẻ quanh năm.\n\n+ Có kệ bếp nấu ăn, chổ rửa chén.\n\n+ Cửa sổ ánh sáng mát mẻ, WC riêng mỗi phòng.\n\n+ Đường vào rộng, xe tải vô tới chỗ, ô tô đậu trước nhà.\n\n+ Phòng rộng rãi, đẹp đúng chuẩn căn hộ.\n\n+ Nhà xe rộng rãi, khóa vân tay thông minh.\n\n+ Không chung chủ, có Wifi rất mạnh, sân phơi đồ rộng, có máy giặt chung.\n\n+ Giờ giấc tự do, đi về lúc nào cũng được.\n\n+ Nhà xe có camera chống trộm, an ninh tốt.\n\n+ Nhà mới ở rất thích, giá rất hót, nhanh chân kẻo hết.\n\n- Diện tích: 30m².\n\nĐặc biệt không thu phí giữ xe.\n\n=-=====\n\n+ Giá: 4,2tr/phòng.\n\nCam kết: Hình thật, phòng thật, giá thật, vị trí thật.\n\nGọi ngay Mr Khánh (call, sms, zalo) để được hổ trợ thuê phòng và dọn vào ở ngay.",957189340,Q7,/images/Q7/tro6hinh1.jpg,/images/Q7/tro6hinh2.jpg,/images/Q7/tro6hinh3.jpg,phong
6772b205762d460aa8c7c1ce,49,CHO THUÊ NHÀ NGUYÊN CĂN TRUNG TÂM QUẬN 7 - ( 2PN + 2WC ),7,"\nCHO THUÊ NHÀ NGUYÊN CĂN TRUNG TÂM, QUẬN 7 ( 2PN + 2WC )\n\nFULL NỘI THẤT.\n\nGiá: 7 triệu/tháng ( Cọc 1 tháng lấy trước tháng )\n\nHẻm 4 mét, Hẻm cùng.\n\nCho Thuê Nhà Nguyên Căn Hẻm đường Trần Xuân Soạn, P. Tân hưng. Q.7\n\n️DT: 4,2m x 9m, 1 trệt ,1 Lầu.( 2PN + 2WC).\n\nTiện ích cách 200m ra đường chính Trần xuân soạn\n\nThích hợp ở GĐ và kinh doanh online,...\n\n️ zalo: 0776754435 ( CHÍNH CHỦ )",776754435,Q7,/images/Q7/tro7hinh1.jpg,/images/Q7/tro7hinh2.jpg,,nha
6772b205762d460aa8c7c1cf,50,"Phòng trọ giờ tự do, không ca hát, không nhậu, không nuôi chó mèo",1.5,"\nĐịa chỉ: 156A Đường An Dương Vương, Phường 16, Quận 8, Hồ Chí Minh \nPhòng trọ giờ tự do, không ca hát, không nhậu, không nuôi chó mèo\n\nPhòng trọ có gác, toilet trong, miễn phí wifi, giờ tự do, không chung chủ\n\nĐc: 156A Đường An Dương Vương, Phường 16, Quận 8\n\nGiá bình dân, từ 1.5tr - 2tr\n\nLH: 0985513118 Khải",985513118,Q8,/images/Q8/tro1hinh1.jpg,/images/Q8/tro1hinh2.jpg,,phong
6772b205762d460aa8c7c1d0,51,Cho thuê phòng trọ sinh viên va CBCNV chức Nữ ở,2,"\nĐịa chỉ: 136/27 Đường Nguyễn Thị Tần, Phường 2, Quận 8, Hồ Chí Minh \nHien đang trống phòng 4x4 có gác xếp, WC ở trong phòng. Phòng ốc sạch sẽ, cho nấu ăn va có chỗ phơi đồ không sợ mưa gió. Khu vưc có an ninh, chỗ để xe an toàn.Tiện đi lai các quận 11,5,4,7 Trung Sơn, Phú Mỹ Hưng và các trường ĐH như Công nghê SG, Nam SG, Cao đẳng Kinh Tê ĐN, Tự nhiên, SP Sài Gòn. Sát chợ Rạch Ông phường 2 quận 8. Điện nước tính theo giá nhà nước. Có nhu cầu LH Chú Vũ Số 0334175608",334175608,Q8,/images/Q8/tro2hinh1.jpg,/images/Q8/tro2hinh2.jpg,,phong
6772b205762d460aa8c7c1d1,52,"Cho sinh viên thuê phòng tại phường 10, quận 8, gần STU, UEH, RMIT, TDT",2.5,"\nĐịa chỉ: Phạm Hùng, Phường 10, Quận 8, Hồ Chí Minh \nPhòng có máy lạnh, y như hình, có nội thất: giường, nệm, tủ , WC riêng\n\nMột chút lưu ý về vị trí: Nằm cuối Đường Phạm Hùng nối dài, qua khúc giao Nguyễn Văn Linh, đi tiếp khoảng 1,5km.\n\nCác bạn có thể search trên gg: khu dân cư T30 hoặc Cầu Tắc Bến Rô.\n\nTòa nhà an ninh cao, có bảo vệ 24h, cư dân chủ yếu sinh viên các trường Ueh, Rmit, TDT,.. dân văn phòng\n\nTiện đi Q8 và Q4 - Q7 ( chạy xuống Trung Sơn)\n\nThích hợp sinh viên UEH, RMIT, TDTU\n\nWC riêng, tách biệt phòng. Cửa sổ\n\nCó nội thất: Giường nệm, tủ, máy lạnh, bàn\n\n----------------\n\nLiên hệ hotline/zalo: 0332347879 để biết thêm thông tin",332347879,Q8,/images/Q8/tro3hinh1.jpg,/images/Q8/tro3hinh2.jpg,/images/Q8/tro3hinh3.jpg,phong
